證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
2705,六福,"472,962",240,"9,972,886",21.15,21.20,21.00,21.10,-,0.2,21.10,23,21.15,2,0.00,,2020-12-02
2706,第一店,"101,716",96,"1,413,425",13.90,13.95,13.85,13.95, ,0.0,13.90,14,13.95,16,42.27,,2020-12-02
2707,晶華,"241,533",181,"33,625,295",139.50,140.00,138.50,139.50, ,0.0,139.00,33,139.50,13,23.29,,2020-12-02
2712,遠雄來,"3,216",4,"151,375",46.65,47.40,46.65,47.40,-,0.05,46.60,1,47.30,1,72.92,,2020-12-02
2722,夏都,"41,003",29,"1,111,281",27.35,27.35,26.80,27.10,-,0.2,27.00,2,27.05,2,43.02,,2020-12-02
2723,美食-KY,"6,688,206","4,585","1,014,546,608",152.00,157.00,146.00,152.50,+,4.5,152.50,27,153.00,272,33.08,,2020-12-02
2727,王品,"2,437,153","1,972","322,076,679",130.50,135.00,130.50,132.00,+,2.5,131.50,7,132.00,4,40.87,,2020-12-02
2731,雄獅,"216,576",173,"16,682,147",76.80,77.50,76.50,77.00,+,0.2,76.90,9,77.10,3,0.00,,2020-12-02
2739,寒舍,"23,000",22,"581,400",25.30,25.40,25.20,25.40,-,0.1,25.20,5,25.40,1,0.00,,2020-12-02
2748,雲品,"27,741",34,"1,164,418",42.00,42.25,41.70,41.90,-,0.1,41.85,2,42.05,2,29.51,,2020-12-02
2801,彰銀,"8,820,069","2,193","155,260,752",17.60,17.65,17.55,17.60,-,0.15,17.55,"1,182",17.60,5,22.28,,2020-12-02
2809,京城銀,"2,073,456","1,012","79,367,545",38.40,38.45,38.15,38.30,-,0.2,38.25,33,38.30,18,8.47,,2020-12-02
2812,台中銀,"3,417,784","1,018","37,365,645",10.90,10.95,10.90,10.95, ,0.0,10.90,"3,761",10.95,584,10.33,,2020-12-02
2816,旺旺保,"97,558",64,"1,961,779",20.15,20.15,20.05,20.10, ,0.0,20.05,35,20.10,18,6.66,,2020-12-02
2820,華票,"429,667",157,"6,393,000",14.85,14.90,14.85,14.90,+,0.05,14.85,48,14.90,12,13.42,,2020-12-02
2823,中壽,"27,339,834","6,800","604,315,435",22.20,22.25,22.00,22.15,-,0.1,22.10,968,22.15,63,6.38,,2020-12-02
2832,台產,"131,116",83,"2,644,830",20.15,20.25,20.10,20.25, ,0.0,20.20,3,20.25,1,10.77,,2020-12-02
2834,臺企銀,"14,170,349","3,365","139,660,032",9.86,9.89,9.84,9.85,-,0.06,9.84,"1,149",9.85,112,15.39,,2020-12-02
2836,高雄銀,"1,016,041",151,"10,444,005",10.20,10.30,10.20,10.30,+,0.05,10.25,11,10.30,249,14.31,,2020-12-02
2838,聯邦銀,"580,566",151,"6,045,076",10.40,10.45,10.40,10.45, ,0.0,10.40,"1,963",10.45,394,10.25,,2020-12-02
2838A,聯邦銀甲特,"74,100",32,"3,856,630",52.00,52.20,52.00,52.20, ,0.0,52.00,4,52.20,133,0.00,,2020-12-02
2841,台開,"3,206,782",762,"24,955,998",7.78,7.85,7.73,7.78,+,0.03,7.77,46,7.78,32,0.00,,2020-12-02
2845,遠東銀,"2,606,597",511,"27,799,079",10.70,10.70,10.65,10.65,-,0.05,10.65,547,10.70,466,12.53,,2020-12-02
2849,安泰銀,"66,046",35,"1,017,356",15.45,15.50,15.35,15.35,-,0.25,15.35,7,15.40,7,15.05,,2020-12-02
2850,新產,"119,776",78,"4,649,828",38.80,38.95,38.75,38.80,-,0.1,38.75,4,38.80,15,7.25,,2020-12-02
2851,中再保,"396,903",207,"8,883,351",22.40,22.55,22.30,22.35,-,0.1,22.35,10,22.40,10,8.80,,2020-12-02
2852,第一保,"127,513",48,"1,694,114",13.30,13.30,13.25,13.25,-,0.1,13.25,2,13.35,105,12.27,,2020-12-02
2855,統一證,"3,045,534",435,"48,090,890",15.85,15.85,15.70,15.80,-,0.05,15.75,176,15.80,63,8.54,,2020-12-02
2867,三商壽,"3,504,477","1,336","30,071,029",8.63,8.63,8.56,8.57,-,0.06,8.57,151,8.59,10,8.93,,2020-12-02
2880,華南金,"12,593,252","3,345","227,458,437",18.00,18.10,18.00,18.10,-,0.05,18.05,301,18.10,85,29.67,,2020-12-02
2881,富邦金,"24,770,273","6,802","1,102,962,156",44.65,44.75,44.35,44.55,-,0.25,44.55,110,44.60,1,7.02,,2020-12-02
2881A,富邦特,"253,095",94,"15,633,492",61.80,61.80,61.70,61.80, ,0.0,61.70,257,61.80,185,0.00,,2020-12-02
2881B,富邦金乙特,"285,050",124,"17,674,394",62.00,62.40,61.90,62.40,+,0.3,61.80,10,62.40,1,0.00,,2020-12-02
2882,國泰金,"23,943,477","7,887","969,905,926",40.50,40.65,40.45,40.50,-,0.2,40.50,426,40.55,23,7.94,,2020-12-02
2882A,國泰特,"24,877",15,"1,537,684",61.90,61.90,61.80,61.90, ,0.0,61.80,65,61.90,128,0.00,,2020-12-02
2882B,國泰金乙特,"9,050",9,"566,010",62.20,62.80,62.20,62.80, ,0.0,62.20,3,62.80,18,0.00,,2020-12-02
2883,開發金,"63,927,926","11,869","567,763,249",8.88,8.94,8.81,8.93,+,0.05,8.92,21,8.93,939,11.91,,2020-12-02
2884,玉山金,"31,041,818","9,671","782,172,102",25.20,25.30,25.10,25.30, ,0.0,25.25,43,25.30,880,17.45,,2020-12-02
2885,元大金,"24,215,125","4,895","468,116,689",19.35,19.40,19.20,19.40,+,0.05,19.35,188,19.40,"1,564",10.32,,2020-12-02
2886,兆豐金,"15,862,163","4,739","462,289,376",29.00,29.25,29.00,29.20,+,0.05,29.15,220,29.20,305,15.78,,2020-12-02
2887,台新金,"17,192,990","2,924","228,107,788",13.25,13.30,13.20,13.30, ,0.0,13.25,600,13.30,160,10.90,,2020-12-02
2887E,台新戊特,"38,786",23,"2,042,000",52.70,52.70,52.50,52.50,-,0.2,52.50,44,52.70,20,0.00,,2020-12-02
2887F,台新戊特二,"80,712",63,"4,125,135",51.10,51.20,51.10,51.10,+,0.1,51.10,21,51.20,11,0.00,,2020-12-02
2888,新光金,"34,662,343","3,979","297,681,755",8.60,8.62,8.54,8.61,-,0.01,8.61,108,8.62,"1,125",7.55,,2020-12-02
2888A,新光金甲特,"39,259",38,"1,708,834",43.60,43.60,43.50,43.50,-,0.1,43.50,2,43.55,5,0.00,,2020-12-02
2888B,新光金乙特,"101,620",61,"4,273,363",42.05,42.10,42.05,42.05, ,0.0,42.05,40,42.10,25,0.00,,2020-12-02
2889,國票金,"2,569,447",669,"30,922,820",12.00,12.05,12.00,12.05, ,0.0,12.00,"1,071",12.05,413,11.70,,2020-12-02
2890,永豐金,"32,371,588","6,384","362,629,325",11.15,11.25,11.15,11.25, ,0.0,11.20,468,11.25,419,10.42,,2020-12-02
2891,中信金,"32,746,905","7,056","635,738,637",19.30,19.50,19.30,19.50,+,0.1,19.45,406,19.50,627,9.56,,2020-12-02
2891B,中信金乙特,"3,518",23,"223,001",63.60,63.60,63.60,63.60,-,0.4,63.60,14,63.90,1,0.00,,2020-12-02
2891C,中信金丙特,"23,884",20,"1,484,326",62.20,62.30,62.10,62.30, ,0.0,62.10,5,62.20,13,0.00,,2020-12-02
2892,第一金,"16,329,360","5,353","347,448,993",21.25,21.35,21.20,21.35,-,0.05,21.30,236,21.35,100,15.81,,2020-12-02
2897,王道銀行,"2,034,911",502,"13,442,662",6.62,6.63,6.59,6.60,-,0.02,6.60,59,6.61,52,18.86,,2020-12-02
2897A,王道銀甲特,"29,000",11,"295,000",10.20,10.20,10.15,10.20,+,0.05,10.15,198,10.20,73,0.00,,2020-12-02
2901,欣欣,"30,874",44,"764,325",24.85,24.85,24.65,24.70,-,0.2,24.70,2,24.75,2,79.68,,2020-12-02
2903,遠百,"1,152,043",414,"27,946,216",24.30,24.40,24.10,24.35, ,0.0,24.35,58,24.40,64,18.59,,2020-12-02
2904,匯僑,"70,531",54,"1,788,618",25.45,25.45,25.30,25.30,-,0.15,25.30,13,25.45,3,11.19,,2020-12-02
2905,三商,"731,150",270,"15,395,896",21.20,21.20,21.00,21.10,-,0.1,21.05,4,21.10,23,11.85,,2020-12-02
2906,高林,"685,876",218,"10,087,396",14.75,14.85,14.60,14.75, ,0.0,14.75,1,14.80,22,737.50,,2020-12-02
2908,特力,"249,754",158,"6,487,077",26.00,26.20,25.80,26.20,+,0.15,26.20,6,26.25,4,16.79,,2020-12-02
2910,統領,"27,000",18,"1,007,650",37.75,38.05,36.90,38.05, ,0.0,37.50,2,37.80,1,66.75,,2020-12-02
2911,麗嬰房,"4,795,062","1,236","35,618,869",6.87,7.48,6.85,7.48,+,0.68,7.48,720,--,0,0.00,,2020-12-02
2912,統一超,"3,715,399","1,963","986,623,942",269.00,269.00,263.50,265.00,-,3.0,265.00,88,265.50,89,26.90,,2020-12-02
2913,農林,"9,554,214","3,171","166,960,840",18.00,18.00,17.20,17.35,-,0.75,17.35,66,17.40,22,0.00,,2020-12-02
2915,潤泰全,"2,394,433","1,021","167,691,118",70.20,70.30,69.80,69.80, ,0.0,69.80,136,70.00,6,5.72,,2020-12-02
2923,鼎固-KY,"183,130",60,"4,764,667",26.50,26.60,25.50,26.05,-,0.95,26.05,6,26.55,30,0.00,,2020-12-02
2929,淘帝-KY,"5,518,963","3,086","136,661,368",26.30,26.60,24.05,24.45,-,2.25,24.45,8,24.50,9,0.00,,2020-12-02
2936,客思達-KY,"586,000",407,"13,662,550",22.40,23.90,22.05,23.90,+,1.5,23.80,1,23.90,16,17.97,,2020-12-02
2939,凱羿-KY,"2,013,542",489,"79,333,664",39.40,39.40,39.40,39.40,-,4.35,--,0,39.40,644,0.00,,2020-12-02
3002,歐格,"408,001",166,"5,210,312",12.75,12.90,12.55,12.75,+,0.05,12.70,17,12.75,10,19.03,,2020-12-02
3003,健和興,"925,525",605,"40,099,180",43.30,43.70,42.95,43.35,+,0.1,43.35,30,43.45,39,18.77,,2020-12-02
3004,豐達科,"151,223",134,"8,506,547",56.20,57.00,55.70,56.50,+,0.3,56.50,2,56.60,7,19.02,,2020-12-02
3005,神基,"1,748,700","1,075","84,419,703",48.05,48.55,48.00,48.30,+,0.3,48.30,3,48.35,39,11.26,,2020-12-02
3006,晶豪科,"68,389,963","32,339","3,832,689,489",56.50,57.40,55.10,55.20,-,0.3,55.20,114,55.30,95,14.41,,2020-12-02
3008,大立光,"632,538","2,825","2,138,620,460","3,380.00","3,410.00","3,355.00","3,375.00",+,30.0,"3,375.00",1,"3,380.00",28,17.64,,2020-12-02
3010,華立,"1,448,040","1,023","112,447,438",78.90,78.90,77.30,77.40,-,0.6,77.40,60,77.50,15,10.36,,2020-12-02
3011,今皓,"267,760",88,"1,755,289",6.68,6.68,6.51,6.55,-,0.03,6.51,20,6.55,1,0.00,,2020-12-02
3013,晟銘電,"316,350",142,"4,272,541",13.45,13.60,13.40,13.50,+,0.1,13.45,9,13.50,3,12.98,,2020-12-02
3014,聯陽,"1,619,505","1,022","114,248,214",70.90,71.30,70.00,70.50,-,0.1,70.50,23,70.70,30,13.72,,2020-12-02
3015,全漢,"3,498,124","2,223","145,801,884",42.25,42.35,41.00,42.05,-,0.3,42.00,13,42.05,14,13.56,,2020-12-02
3016,嘉晶,"2,765,173","1,752","186,617,616",68.30,68.30,66.30,67.20,+,0.2,67.20,16,67.30,49,0.00,,2020-12-02
3017,奇鋐,"11,558,155","7,519","840,075,164",72.90,74.20,72.00,72.20,-,0.3,72.20,187,72.30,13,15.10,,2020-12-02
3018,同開,"190,880",287,"3,657,662",19.05,19.20,19.05,19.20, ,0.0,19.15,11,19.20,2,0.00,,2020-12-02
3019,亞光,"4,198,177","2,891","308,946,957",73.10,74.50,72.50,73.90,+,1.5,73.80,36,73.90,9,67.80,,2020-12-02
3021,鴻名,"128,600",53,"1,908,260",14.80,15.00,14.75,14.80, ,0.0,14.80,6,14.85,1,13.33,,2020-12-02
3022,威強電,"492,967",280,"23,598,826",48.50,48.70,47.60,47.60,-,0.8,47.60,13,47.80,2,12.14,,2020-12-02
3023,信邦,"1,538,463","1,357","314,542,433",201.50,207.00,201.00,206.00,+,5.0,205.50,17,206.00,2,24.58,,2020-12-02
3024,憶聲,"2,439,720",752,"29,116,866",11.90,12.10,11.85,11.90,+,0.05,11.85,130,11.90,27,51.74,,2020-12-02
3025,星通,"9,102,129","5,076","321,590,102",36.35,36.95,34.15,35.15,-,0.1,35.00,11,35.15,27,32.25,,2020-12-02
3026,禾伸堂,"1,875,714","1,255","217,778,149",118.00,118.00,115.50,115.50,-,2.0,115.50,115,116.00,4,18.75,,2020-12-02
3027,盛達,"1,863,298",820,"37,614,340",20.55,20.65,19.90,20.00,-,0.6,19.95,13,20.00,170,43.48,,2020-12-02
3028,增你強,"450,116",243,"9,774,389",21.75,21.80,21.65,21.75,+,0.05,21.70,5,21.75,1,13.10,,2020-12-02
3029,零壹,"643,888",441,"25,238,171",39.20,39.50,38.90,39.15, ,0.0,39.15,6,39.20,1,10.55,,2020-12-02
3030,德律,"1,923,695","1,322","110,573,303",56.80,57.90,56.70,57.80,+,1.2,57.70,15,57.80,2,11.80,,2020-12-02
3031,佰鴻,"917,491",413,"13,612,470",14.65,15.00,14.65,14.90,+,0.3,14.90,22,14.95,44,18.17,,2020-12-02
3032,偉訓,"694,030",398,"31,075,760",44.85,45.10,44.60,44.60,-,0.25,44.60,75,44.65,13,11.15,,2020-12-02
3033,威健,"2,957,441","1,083","57,101,689",19.50,19.55,19.15,19.30,-,0.2,19.30,23,19.35,28,12.70,,2020-12-02
3034,聯詠,"6,753,615","4,931","2,081,878,678",304.00,312.00,302.50,308.00,+,5.0,308.00,79,308.50,2,18.79,,2020-12-02
3035,智原,"3,791,317","2,383","184,442,754",48.10,49.10,47.90,48.50,+,0.5,48.50,48,48.55,1,41.10,,2020-12-02
3036,文曄,"1,499,677",798,"60,481,674",40.75,40.75,40.20,40.30,-,0.2,40.30,50,40.40,37,10.00,,2020-12-02
3036A,文曄甲特,"78,100",63,"3,771,688",48.30,48.40,48.25,48.40,+,0.05,48.25,13,48.40,1,0.00,,2020-12-02
3037,欣興,"47,552,759","22,547","4,073,765,578",85.10,87.20,84.90,85.20,+,0.5,85.20,35,85.30,7,27.84,,2020-12-02
3038,全台,"18,284,911","6,283","354,419,409",19.15,19.70,19.10,19.35,+,0.5,19.35,117,19.40,18,12.09,,2020-12-02
3040,遠見,"884,475",525,"35,470,324",39.85,40.35,39.85,40.15,+,0.55,40.10,8,40.15,9,6.65,,2020-12-02
3041,揚智,"11,190,165","5,523","350,180,147",32.25,32.25,30.80,31.00,-,1.3,31.00,8,31.05,51,0.00,,2020-12-02
3042,晶技,"9,816,630","5,553","802,226,848",81.40,82.70,81.00,81.40,+,0.2,81.40,28,81.50,22,19.90,,2020-12-02
3043,科風,"1,502,369",466,"6,143,565",4.31,4.31,4.02,4.03,-,0.39,4.03,58,4.04,14,0.00,,2020-12-02
3044,健鼎,"1,823,086","1,115","221,646,315",123.00,123.00,121.00,121.50,-,1.5,121.00,133,121.50,5,10.72,,2020-12-02
3045,台灣大,"4,082,211","2,873","398,999,588",97.90,98.20,97.60,97.70,-,0.6,97.70,17,97.80,37,22.67,,2020-12-02
3046,建碁,"47,268",35,"732,603",15.80,15.80,15.25,15.25,-,0.25,15.20,4,15.60,5,0.00,,2020-12-02
3047,訊舟,"8,350,820","3,032","130,815,582",15.80,16.10,15.40,15.45,-,0.15,15.45,32,15.50,26,26.64,,2020-12-02
3048,益登,"3,996,528","1,776","92,910,041",23.10,23.85,22.75,23.40,+,0.5,23.40,31,23.45,17,9.71,,2020-12-02
3049,和鑫,"17,311,925","4,057","196,880,761",11.25,11.50,11.15,11.45,+,0.2,11.40,380,11.45,181,25.44,,2020-12-02
3050,鈺德,"16,407,890","6,429","313,624,241",20.00,20.00,18.00,18.30,-,0.55,18.25,69,18.35,15,30.00,,2020-12-02
3051,力特,"916,584",191,"4,947,033",5.45,5.48,5.31,5.40,+,0.04,5.37,29,5.40,58,0.00,,2020-12-02
3052,夆典,"14,862,592","4,833","219,271,536",14.95,15.20,14.35,14.40,-,0.5,14.40,47,14.45,7,5.48,,2020-12-02
3054,立萬利,"32,087",28,"769,161",24.00,24.10,23.90,23.90,-,0.1,23.90,1,24.00,5,0.00,,2020-12-02
3055,蔚華科,"1,595,068","1,045","56,114,634",34.00,35.65,34.00,35.35,+,1.5,35.35,11,35.40,7,88.38,,2020-12-02
3056,總太,"585,859",370,"23,141,654",39.75,39.80,39.30,39.80,+,0.15,39.55,2,39.80,21,32.36,,2020-12-02
3057,喬鼎,"1,178,506",577,"13,401,753",11.65,11.95,11.00,11.30,-,0.3,11.30,10,11.35,15,0.00,,2020-12-02
3058,立德,"901,933",366,"7,812,418",8.85,8.85,8.50,8.72,-,0.02,8.66,3,8.74,10,0.00,,2020-12-02
3059,華晶科,"2,648,324","1,044","74,016,713",27.90,28.35,27.70,27.70, ,0.0,27.65,41,27.70,24,60.22,,2020-12-02
3060,銘異,"2,119,534",891,"31,258,688",14.60,14.90,14.50,14.90,+,0.45,14.85,33,14.90,134,0.00,,2020-12-02
3062,建漢,"3,372,335","1,176","53,618,695",16.15,16.25,15.65,15.70,-,0.15,15.70,14,15.75,6,0.00,,2020-12-02
3090,日電貿,"948,870",585,"45,704,160",48.20,48.40,48.00,48.10,+,0.2,48.10,2,48.15,1,15.57,,2020-12-02
3094,聯傑,"796,022",464,"18,498,820",23.35,23.55,23.00,23.00,-,0.05,23.00,27,23.05,33,46.00,,2020-12-02
3130,一零四,"6,484",15,"990,436",153.00,154.50,152.00,152.00,-,1.0,150.50,2,154.00,1,19.77,,2020-12-02
3149,正達,"2,254,652",978,"37,520,058",16.80,17.00,16.45,16.55,-,0.2,16.55,32,16.60,23,0.00,,2020-12-02
3164,景岳,"54,624",46,"1,256,748",23.10,23.20,22.80,23.00,-,0.1,22.80,2,22.90,4,40.35,,2020-12-02
3167,大量,"77,120",53,"3,426,878",44.70,44.70,44.30,44.45,+,0.1,44.45,2,44.55,2,20.20,,2020-12-02
3189,景碩,"15,796,255","9,714","1,366,540,353",85.80,87.20,85.10,86.80,+,1.0,86.70,19,86.80,62,103.33,,2020-12-02
3209,全科,"1,183,093",483,"27,624,882",23.45,23.50,23.20,23.40, ,0.0,23.40,26,23.45,25,10.09,,2020-12-02
3229,晟鈦,"113,001",64,"702,196",6.50,6.50,6.03,6.03,-,0.67,6.03,1,6.15,1,0.00,,2020-12-02
3231,緯創,"21,868,265","10,423","682,735,968",30.75,31.55,30.75,31.45,+,0.8,31.45,209,31.50,122,9.53,,2020-12-02
3257,虹冠電,"321,175",250,"23,122,747",72.80,72.80,71.50,72.00,-,0.7,71.90,11,72.00,6,27.27,,2020-12-02
3266,昇陽,"116,000",54,"1,754,000",15.20,15.25,15.05,15.20,-,0.1,15.20,4,15.25,11,35.35,,2020-12-02
3296,勝德,"272,275",106,"3,985,686",14.20,14.90,14.20,14.60,+,0.25,14.60,10,14.70,3,243.33,,2020-12-02
3305,昇貿,"1,251,248",649,"35,104,908",28.20,28.60,27.60,27.90, ,0.0,27.90,13,27.95,3,27.62,,2020-12-02
3308,聯德,"113,136",98,"853,227",7.70,7.89,7.31,7.56,-,0.14,7.38,1,7.59,18,0.00,,2020-12-02
3311,閎暉,"134,862",124,"4,489,626",33.20,33.65,33.20,33.30,+,0.15,33.25,2,33.30,8,0.00,,2020-12-02
3312,弘憶股,"401,068",210,"5,920,288",14.90,14.90,14.65,14.80, ,0.0,14.75,6,14.80,2,12.76,,2020-12-02
3321,同泰,"914,271",500,"14,768,792",16.35,16.35,16.00,16.10,-,0.1,16.10,47,16.15,17,0.00,,2020-12-02
3338,泰碩,"1,232,324",873,"83,881,155",68.30,68.80,67.50,68.10,-,0.2,68.10,21,68.20,11,22.55,,2020-12-02
3346,麗清,"3,597,000","1,982","153,931,789",43.00,43.65,42.20,42.40,-,0.6,42.40,7,42.50,5,0.00,,2020-12-02
3356,奇偶,"1,536,385",828,"43,242,081",29.15,29.15,27.60,27.75,-,0.9,27.75,12,27.80,4,61.67,,2020-12-02
3376,新日興,"1,243,867",796,"182,136,761",148.00,148.50,145.00,146.00,+,1.0,146.00,18,146.50,31,17.94,,2020-12-02
3380,明泰,"2,990,898","1,531","86,954,720",29.05,29.40,28.75,29.10,+,0.1,29.10,5,29.15,7,40.42,,2020-12-02
3383,新世紀,"27,499",22,"108,433",3.96,4.00,3.85,3.86,-,0.1,3.86,4,3.95,12,0.00,,2020-12-02
3406,玉晶光,"4,931,137","4,364","3,145,562,352",645.00,645.00,633.00,633.00,-,8.0,633.00,47,634.00,1,23.09,,2020-12-02
3413,京鼎,"3,419,395","2,455","714,147,299",206.00,211.00,205.50,206.50,+,1.0,206.50,21,207.00,17,13.89,,2020-12-02
3416,融程電,"105,220",69,"7,706,624",73.80,73.80,73.00,73.10,-,0.3,73.10,9,73.20,13,22.02,,2020-12-02
3419,譁裕,"1,138,934",549,"19,901,078",17.55,17.70,17.35,17.45,-,0.1,17.45,1,17.50,9,79.32,,2020-12-02
3432,台端,"120,301",53,"1,592,663",13.35,13.35,13.10,13.10,-,0.1,13.10,22,13.15,5,37.43,,2020-12-02
3437,榮創,"6,749,247","2,333","174,115,577",25.30,26.05,25.10,26.05,+,2.35,26.05,"11,687",--,0,0.00,,2020-12-02
3443,創意,"3,841,866","3,209","1,253,296,760",329.00,334.00,322.00,325.00,-,4.5,325.00,51,325.50,11,84.20,,2020-12-02
3450,聯鈞,"1,782,029","1,202","125,398,344",70.80,70.90,69.70,70.30,-,0.2,70.30,19,70.50,20,42.87,,2020-12-02
3454,晶睿,"208,330",173,"16,373,902",77.90,79.40,77.90,78.50,+,1.0,78.30,3,78.50,2,32.44,,2020-12-02
3481,群創,"764,978,044","103,781","8,849,754,854",11.10,11.95,11.10,11.85,+,0.85,11.85,"1,291",11.90,"8,172",0.00,,2020-12-02
3494,誠研,"2,341,443",734,"12,222,994",5.09,5.33,5.06,5.22,+,0.12,5.22,4,5.23,1,0.00,,2020-12-02
3501,維熹,"141,112",106,"6,808,248",48.30,48.35,48.15,48.25,+,0.05,48.20,9,48.30,17,12.44,,2020-12-02
3504,揚明光,"668,722",481,"40,650,383",59.40,61.90,59.30,61.10,+,2.0,61.00,7,61.10,6,0.00,,2020-12-02
3515,華擎,"1,800,079","1,431","301,115,978",170.00,170.00,165.50,168.00,-,3.0,167.50,24,168.00,21,16.88,,2020-12-02
3518,柏騰,"1,479,805",731,"53,252,551",38.00,38.00,34.90,35.50,-,2.4,35.40,6,35.50,6,0.00,,2020-12-02
3528,安馳,"54,604",40,"2,314,798",42.40,42.50,42.30,42.30,-,0.1,42.30,8,42.35,4,12.70,,2020-12-02
3530,晶相光,"3,584,819","2,482","488,673,842",141.00,141.00,131.50,134.50,-,3.0,134.50,15,135.00,39,50.37,,2020-12-02
3532,台勝科,"4,593,326","3,677","673,384,487",145.00,151.00,142.00,145.00,+,1.5,145.00,6,145.50,5,47.39,,2020-12-02
3533,嘉澤,"888,045",868,"404,633,579",454.00,461.00,451.50,453.50,-,0.5,453.50,19,454.50,1,17.46,,2020-12-02
3535,晶彩科,"1,433,503",679,"29,776,299",21.10,21.45,20.50,20.55,-,0.1,20.55,32,20.60,3,0.00,,2020-12-02
3536,誠創,"51,609",22,"204,406",3.92,4.04,3.92,4.03,+,0.11,3.94,3,4.03,2,0.00,,2020-12-02
3543,州巧,"1,241,157",605,"34,104,637",28.00,28.00,27.15,27.50,-,0.6,27.50,13,27.80,44,62.50,,2020-12-02
3545,敦泰,"19,885,513","11,898","1,353,901,973",66.60,70.40,65.70,66.50,+,0.8,66.40,44,66.50,15,27.48,,2020-12-02
3550,聯穎,"964,701",498,"14,459,513",14.50,15.25,14.50,15.05,+,0.6,15.05,7,15.10,12,19.80,,2020-12-02
3557,嘉威,"946,104",616,"104,787,688",111.50,113.00,109.50,110.00,+,0.5,109.50,40,110.00,1,11.33,,2020-12-02
3563,牧德,"449,343",436,"136,460,029",307.50,307.50,302.00,303.50,-,3.0,303.00,14,304.00,16,22.38,,2020-12-02
3576,聯合再生,"26,854,835","8,927","394,202,344",14.90,14.95,14.60,14.60,-,0.25,14.60,709,14.65,230,0.00,,2020-12-02
3583,辛耘,"11,162,244","5,166","743,893,250",62.50,68.00,62.00,68.00,+,6.1,68.00,"4,376",--,0,22.90,,2020-12-02
3588,通嘉,"1,062,066",689,"49,101,888",47.30,47.30,45.85,46.00,-,0.65,46.00,57,46.20,2,47.92,,2020-12-02
3591,艾笛森,"1,513,547",733,"23,477,290",15.25,15.90,15.15,15.50,+,0.45,15.45,14,15.50,1,0.00,,2020-12-02
3593,力銘,"75,307",50,"906,506",12.10,12.10,12.00,12.10,-,0.05,12.00,8,12.10,25,"1,210.00",,2020-12-02
3596,智易,"2,282,748","1,625","220,809,976",96.70,97.50,95.90,97.40,+,0.9,97.30,25,97.40,21,13.95,,2020-12-02
3605,宏致,"885,307",578,"28,128,589",31.60,32.05,31.55,31.60,+,0.1,31.60,22,31.70,2,13.11,,2020-12-02
3607,谷崧,"3,876,187","1,532","56,026,350",13.90,14.90,13.60,14.30,+,0.4,14.30,2,14.35,1,0.00,,2020-12-02
3617,碩天,"39,111",38,"3,291,924",84.00,84.40,83.90,84.30,-,0.2,84.20,1,84.40,10,25.01,,2020-12-02
3622,洋華,"4,012,048","2,136","127,351,812",33.25,33.40,31.05,31.25,-,1.5,31.20,64,31.25,1,26.04,,2020-12-02
3645,達邁,"2,081,083","1,083","126,287,864",61.20,61.80,59.70,59.80,-,0.9,59.80,69,59.90,1,27.81,,2020-12-02
3653,健策,"819,506",647,"228,379,658",283.00,283.50,277.00,278.00,-,3.0,278.00,17,278.50,3,36.48,,2020-12-02
3661,世芯-KY,"4,260,490","3,882","2,712,637,099",654.00,655.00,623.00,627.00,-,18.0,627.00,64,628.00,5,52.38,,2020-12-02
3665,貿聯-KY,"1,261,377","1,032","308,812,825",248.00,248.00,243.00,245.50,-,1.5,245.50,18,246.00,17,18.51,,2020-12-02
3669,圓展,"4,067,644","2,899","357,587,793",90.50,90.90,86.10,88.40,-,1.7,88.30,2,88.40,4,13.71,,2020-12-02
3673,TPK-KY,"6,025,069","3,582","289,614,751",47.95,48.40,47.80,48.00,+,0.55,47.95,37,48.00,16,28.24,,2020-12-02
3679,新至陞,"629,480",496,"73,872,875",120.00,120.00,115.50,117.00,-,3.0,117.00,3,117.50,8,11.93,,2020-12-02
3682,亞太電,"6,462,070","1,842","62,845,522",9.85,9.85,9.66,9.70,-,0.11,9.70,289,9.71,68,0.00,,2020-12-02
3686,達能,"2,900,586","1,525","55,269,132",19.50,19.55,18.90,18.95,-,0.55,18.95,9,19.00,34,0.00,,2020-12-02
3694,海華,"1,289,200",738,"44,158,500",34.30,34.90,33.90,33.95,-,0.05,33.95,3,34.05,3,19.62,,2020-12-02
3698,隆達,"25,365,294","7,424","559,348,618",20.80,22.65,20.80,22.65,+,2.05,22.65,"3,696",--,0,0.00,,2020-12-02
3701,大眾控,"21,649",40,"281,305",13.00,13.00,12.95,12.95, ,0.0,13.00,7,13.10,1,0.00,,2020-12-02
3702,大聯大,"11,390,682","4,372","472,539,885",41.85,41.95,41.25,41.60,-,0.2,41.60,18,41.65,43,10.05,,2020-12-02
3702A,大聯大甲特,"100,595",37,"5,035,350",50.10,50.10,50.00,50.10, ,0.0,50.10,1,50.20,25,0.00,,2020-12-02
3703,欣陸,"27,434,688","12,366","629,290,398",24.20,24.25,22.25,22.80,-,1.6,22.70,10,22.80,2,19.16,,2020-12-02
