證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
2227,裕日車,"24,242",37,"5,947,943",246.00,246.00,245.00,245.00,-,1.0,245.00,4,246.00,5,12.55,,2020-11-02
2228,劍麟,"33,001",34,"2,565,280",78.00,78.00,77.50,77.80,-,0.4,77.80,1,78.00,10,16.55,,2020-11-02
2231,為升,"530,050",474,"84,215,641",159.00,161.00,157.50,159.50,+,1.0,159.50,3,160.00,6,42.99,,2020-11-02
2233,宇隆,"1,094,876",727,"86,626,808",79.00,81.40,77.40,81.40,+,2.6,80.80,3,81.40,2,17.66,,2020-11-02
2236,百達-KY,"40,260",20,"664,454",16.35,16.60,16.35,16.60,+,0.3,16.50,9,16.55,3,22.74,,2020-11-02
2239,英利-KY,"121,054",106,"9,227,540",75.30,78.40,74.60,78.00,+,2.5,77.60,5,78.00,6,26.80,,2020-11-02
2241,艾姆勒,"78,824",70,"4,034,998",52.50,52.50,51.00,51.20,-,0.6,51.20,2,51.80,2,81.27,,2020-11-02
2243,宏旭-KY,"53,000",21,"560,950",10.65,10.75,10.50,10.65,-,0.05,10.60,2,10.65,3,0.00,,2020-11-02
2247,汎德永業,"609,260",730,"152,067,725",259.00,259.00,246.00,248.00,-,10.5,248.00,17,248.50,1,20.36,,2020-11-02
2301,光寶科,"7,164,070","3,994","330,377,911",46.70,46.85,45.80,45.85,-,0.7,45.80,191,45.85,47,10.23,,2020-11-02
2302,麗正,"1,651,055",926,"27,743,388",17.10,17.50,16.20,17.50,+,0.4,17.50,3,17.55,4,0.00,,2020-11-02
2303,聯電,"297,145,385","69,101","8,912,922,078",30.60,30.90,29.40,29.65,-,1.05,29.65,746,29.70,240,16.85,,2020-11-02
2305,全友,"363,243",147,"2,746,128",7.60,7.70,7.50,7.53,-,0.06,7.53,5,7.59,1,188.25,,2020-11-02
2308,台達電,"6,457,892","4,080","1,200,702,764",187.50,188.00,184.00,188.00,-,2.0,187.50,62,188.00,134,21.10,,2020-11-02
2312,金寶,"4,506,743","1,029","47,313,578",10.60,10.60,10.40,10.50, ,0.0,10.50,48,10.55,94,47.73,,2020-11-02
2313,華通,"9,834,527","4,385","424,815,288",43.60,43.85,42.60,43.25,-,0.3,43.25,2,43.30,5,10.65,,2020-11-02
2314,台揚,"706,056",343,"15,322,806",21.75,22.00,21.50,21.95,+,0.2,21.90,6,21.95,19,0.00,,2020-11-02
2316,楠梓電,"869,536",585,"24,741,601",29.10,29.10,28.05,28.50,-,0.6,28.50,206,28.55,3,12.78,,2020-11-02
2317,鴻海,"17,820,319","8,075","1,388,494,460",77.50,78.30,77.40,78.30,+,0.8,78.20,7,78.30,349,10.50,,2020-11-02
2321,東訊,"46,311",53,"428,905",9.30,9.30,9.27,9.27,+,0.04,9.27,2,9.30,5,0.00,,2020-11-02
2323,中環,"5,488,927","1,434","43,232,505",7.95,7.99,7.82,7.88,-,0.06,7.88,43,7.89,43,0.00,,2020-11-02
2324,仁寶,"5,267,403","1,498","98,297,606",18.60,18.75,18.60,18.65,+,0.05,18.65,85,18.70,181,12.69,,2020-11-02
2327,國巨,"4,308,930","3,504","1,529,878,215",357.50,360.50,351.50,352.50,-,3.0,352.50,75,353.00,10,20.25,,2020-11-02
2328,廣宇,"1,023,197",431,"17,493,828",17.25,17.25,17.00,17.10,-,0.05,17.10,11,17.15,9,11.63,,2020-11-02
2329,華泰,"1,994,562",570,"21,927,779",11.10,11.20,10.85,11.00,-,0.05,11.00,6,11.05,32,220.00,,2020-11-02
2330,台積電,"34,539,576","35,704","14,901,775,161",433.00,435.50,428.00,435.50,+,3.5,435.00,78,435.50,148,24.83,,2020-11-02
2331,精英,"2,501,769",850,"42,510,079",17.05,17.40,16.70,17.00,+,0.05,17.00,22,17.05,18,35.42,,2020-11-02
2332,友訊,"10,738,434","3,351","200,702,684",18.10,19.10,18.10,18.80,+,0.7,18.75,116,18.80,234,0.00,,2020-11-02
2337,旺宏,"31,423,790","13,585","995,903,981",32.30,32.50,31.40,31.40,-,0.6,31.40,815,31.45,241,11.80,,2020-11-02
2338,光罩,"2,109,103","1,064","57,957,471",28.00,28.05,27.25,27.60,-,0.25,27.60,13,27.65,20,34.50,,2020-11-02
2340,光磊,"7,697,575","3,135","171,591,918",22.50,22.75,21.85,22.60,+,0.1,22.60,103,22.65,33,16.74,,2020-11-02
2342,茂矽,"913,086",552,"24,174,323",26.65,26.85,26.15,26.30,-,0.35,26.30,31,26.40,1,0.00,,2020-11-02
2344,華邦電,"58,563,212","13,595","994,643,228",17.10,17.25,16.80,16.95, ,0.0,16.95,881,17.00,897,67.80,,2020-11-02
2345,智邦,"1,237,976",880,"257,076,176",208.00,210.50,206.00,206.00,-,1.5,206.00,70,207.00,13,22.97,,2020-11-02
2347,聯強,"2,443,580","1,308","104,023,988",42.30,42.75,42.15,42.50,+,0.05,42.50,32,42.55,8,9.93,,2020-11-02
2348,海悅,"424,034",317,"36,921,775",88.00,88.20,86.60,87.10,-,1.1,87.00,1,87.10,2,9.16,,2020-11-02
2349,錸德,"2,419,317",939,"25,019,649",10.50,10.60,10.20,10.30,-,0.1,10.30,110,10.35,5,0.00,,2020-11-02
2351,順德,"2,381,859","1,850","149,564,347",61.50,63.80,61.20,63.40,+,3.1,63.40,4,63.50,20,38.66,,2020-11-02
2352,佳世達,"2,557,194","1,032","48,130,672",18.75,18.95,18.70,18.90,+,0.2,18.90,26,18.95,163,13.12,,2020-11-02
2353,宏碁,"16,064,987","5,063","379,922,484",23.90,24.10,23.40,23.70,-,0.15,23.65,87,23.70,33,21.74,,2020-11-02
2354,鴻準,"1,310,523",873,"65,943,372",50.30,50.50,50.20,50.30,+,0.2,50.30,85,50.40,2,11.08,,2020-11-02
2355,敬鵬,"3,935,843","2,152","119,057,380",30.60,30.80,29.65,30.15,-,0.15,30.15,73,30.30,64,28.71,,2020-11-02
2356,英業達,"8,434,114","2,970","188,315,688",22.60,22.60,22.15,22.45,-,0.15,22.40,194,22.45,34,11.28,,2020-11-02
2357,華碩,"1,542,365",966,"372,165,128",242.50,244.00,240.00,242.00,-,0.5,241.50,12,242.00,32,12.42,,2020-11-02
2358,廷鑫,"67,749",46,"984,803",14.65,14.70,14.45,14.70,+,0.1,14.70,1,14.75,2,61.25,,2020-11-02
2359,所羅門,"251,381",120,"4,558,139",18.20,18.25,17.95,18.20, ,0.0,18.15,15,18.20,25,17.33,,2020-11-02
2360,致茂,"1,610,107","1,239","219,366,141",137.00,138.00,133.50,137.00,+,1.0,136.50,21,137.00,31,26.86,,2020-11-02
2362,藍天,"357,482",147,"10,298,746",28.85,28.90,28.70,28.90, ,0.0,28.80,10,28.90,1,42.50,,2020-11-02
2363,矽統,"6,379,714","2,154","70,790,001",11.30,11.35,10.95,11.10,-,0.1,11.10,63,11.15,183,0.00,,2020-11-02
2364,倫飛,"87,318",47,"337,654",4.00,4.00,3.82,3.86,-,0.11,3.86,4,3.90,6,0.00,,2020-11-02
2365,昆盈,"2,023,543",494,"20,997,128",10.55,10.55,10.30,10.35,-,0.2,10.35,31,10.40,13,13.80,,2020-11-02
2367,燿華,"4,050,084","1,782","84,293,434",21.10,21.20,20.70,20.80,-,0.25,20.80,113,20.85,29,36.49,,2020-11-02
2368,金像電,"13,044,773","6,099","566,336,605",44.10,44.50,42.80,43.20,-,0.75,43.20,187,43.25,12,14.95,,2020-11-02
2369,菱生,"1,137,593",432,"12,012,712",10.75,10.80,10.45,10.65, ,0.0,10.60,78,10.65,18,0.00,,2020-11-02
2371,大同,"19,209,276","3,762","402,407,761",21.45,21.50,20.65,20.70,-,0.35,20.70,416,20.75,1,10.95,,2020-11-02
2373,震旦行,"13,385",18,"1,124,140",83.90,84.00,83.90,84.00,-,0.1,84.10,1,84.50,1,15.05,,2020-11-02
2374,佳能,"238,559",112,"3,067,669",13.00,13.00,12.75,12.90, ,0.0,12.85,3,12.95,1,0.00,,2020-11-02
2375,凱美,"1,209,405",916,"53,650,876",44.40,45.00,44.00,44.20,+,0.05,44.20,34,44.40,7,13.90,,2020-11-02
2376,技嘉,"3,420,056","2,414","244,083,081",71.70,72.20,70.10,71.70,-,0.1,71.60,13,71.70,2,14.91,,2020-11-02
2377,微星,"5,689,491","2,899","649,471,743",113.00,116.50,112.50,115.50,+,0.5,115.00,21,115.50,18,15.30,,2020-11-02
2379,瑞昱,"3,755,105","3,161","1,306,177,272",352.00,355.00,344.50,348.00,-,7.5,347.50,8,348.00,1,24.59,,2020-11-02
2380,虹光,"333,686",192,"2,067,150",6.29,6.35,6.13,6.19,-,0.1,6.19,1,6.20,5,0.00,,2020-11-02
2382,廣達,"4,399,273","2,122","318,476,564",72.00,72.80,71.60,72.80,+,0.8,72.60,32,72.80,56,15.86,,2020-11-02
2383,台光電,"3,708,482","2,507","541,979,827",151.50,152.00,143.50,146.50,-,3.5,146.50,12,147.00,39,12.67,,2020-11-02
2385,群光,"1,051,349",562,"90,995,783",86.10,87.00,85.80,87.00,+,0.9,86.90,39,87.00,20,11.45,,2020-11-02
2387,精元,"2,128,530","1,321","136,472,020",64.30,64.80,63.20,64.40,+,0.4,64.30,21,64.40,1,40.00,,2020-11-02
2388,威盛,"1,258,153",852,"46,195,952",37.40,37.60,36.30,36.75,-,0.65,36.75,4,36.90,2,0.00,,2020-11-02
2390,云辰,"2,131,322",860,"32,248,130",15.15,15.35,14.90,15.15,+,0.05,15.15,15,15.20,17,19.18,,2020-11-02
2392,正崴,"1,991,230","1,180","79,791,115",40.30,40.55,39.70,40.05,-,0.35,40.05,11,40.10,2,9.10,,2020-11-02
2393,億光,"2,832,369","1,607","105,983,671",37.90,38.10,37.10,37.70,-,0.2,37.70,193,37.75,30,17.29,,2020-11-02
2395,研華,"824,821",778,"235,328,430",286.50,290.00,282.00,286.00,-,3.0,285.00,4,286.00,11,30.49,,2020-11-02
2397,友通,"59,070",41,"3,856,562",65.20,66.00,65.10,66.00, ,0.0,65.50,1,65.70,9,15.24,,2020-11-02
2399,映泰,"8,897,133","3,020","132,378,239",15.05,15.30,14.65,14.70,-,0.3,14.70,112,14.75,16,36.75,,2020-11-02
2401,凌陽,"2,504,532",977,"35,002,895",14.20,14.25,13.85,13.95,-,0.15,13.90,266,13.95,46,0.00,,2020-11-02
2402,毅嘉,"1,306,207",614,"22,652,556",17.65,17.80,17.20,17.20,-,0.45,17.20,89,17.25,7,38.22,,2020-11-02
2404,漢唐,"378,329",385,"75,482,170",200.50,201.00,198.50,200.00,+,1.5,199.50,5,200.00,72,11.88,,2020-11-02
2405,浩鑫,"300,563",143,"2,647,419",8.83,8.83,8.79,8.80,-,0.03,8.80,16,8.81,16,125.71,,2020-11-02
2406,國碩,"16,777,506","6,442","422,636,926",26.00,26.40,24.10,24.60,-,1.2,24.60,66,24.65,9,0.00,,2020-11-02
2408,南亞科,"6,267,916","3,785","361,962,123",57.80,58.20,57.40,57.80, ,0.0,57.70,46,57.80,31,20.57,,2020-11-02
2409,友達,"69,550,368","8,031","807,525,038",11.65,11.75,11.50,11.55, ,0.0,11.55,"2,397",11.60,277,0.00,,2020-11-02
2412,中華電,"8,131,379","5,274","882,690,062",108.00,109.50,107.50,109.50,+,2.5,109.00,5,109.50,673,25.95,,2020-11-02
2413,環科,"582,388",366,"10,619,695",18.05,18.50,18.00,18.20,+,0.2,18.20,37,18.30,2,0.00,,2020-11-02
2414,精技,"72,300",56,"1,796,032",24.60,25.35,24.50,24.65,+,0.05,24.60,8,24.65,3,12.26,,2020-11-02
2415,錩新,"34,529",24,"518,035",15.00,15.05,15.00,15.00,-,0.1,15.00,4,15.05,1,0.00,,2020-11-02
2417,圓剛,"15,507,589","9,234","962,982,101",62.80,63.70,60.60,61.70,-,0.5,61.70,44,61.80,2,58.76,,2020-11-02
2419,仲琦,"134,542",83,"2,722,141",20.35,20.40,20.10,20.35,+,0.1,20.35,8,20.40,17,29.93,,2020-11-02
2420,新巨,"53,005",37,"1,687,611",31.90,31.90,31.70,31.90, ,0.0,31.90,2,32.00,13,10.96,,2020-11-02
2421,建準,"2,113,385","1,451","120,801,279",58.40,59.00,56.50,56.80,-,1.7,56.80,3,56.90,77,15.15,,2020-11-02
2423,固緯,"166,374",105,"3,726,501",22.50,22.75,22.20,22.20,-,0.3,22.20,5,22.25,1,13.14,,2020-11-02
2424,隴華,"165,110",105,"3,826,800",25.00,25.00,22.95,22.95,-,2.55,--,0,22.95,44,0.00,,2020-11-02
2425,承啟,"435,003",252,"12,102,633",27.90,28.15,27.40,28.05,+,0.25,28.05,5,28.10,4,27.77,,2020-11-02
2426,鼎元,"2,798,647","1,208","48,776,506",17.55,17.75,17.25,17.25,-,0.25,17.25,22,17.30,54,12.41,,2020-11-02
2427,三商電,"27,000",15,"278,300",10.30,10.35,10.25,10.35, ,0.0,10.30,6,10.35,10,13.62,,2020-11-02
2428,興勤,"358,844",266,"38,670,100",108.00,109.50,106.50,107.50,-,1.0,107.50,2,108.00,5,11.94,,2020-11-02
2429,銘旺科,"965,281",369,"20,135,180",20.00,21.65,20.00,21.65,+,1.95,21.65,"1,159",--,0,0.00,,2020-11-02
2430,燦坤,"69,180",38,"1,253,588",18.15,18.15,18.05,18.10, ,0.0,18.10,20,18.20,8,12.40,,2020-11-02
2431,聯昌,"290,921",139,"3,020,425",10.55,10.55,10.30,10.45,-,0.1,10.45,6,10.50,8,20.10,,2020-11-02
2433,互盛電,"43,040",29,"2,065,758",48.05,48.05,47.95,47.95,-,0.05,47.90,8,48.00,1,12.08,,2020-11-02
2434,統懋,"2,199",5,"57,174",26.00,26.00,26.00,26.00, ,0.0,26.00,8,26.45,1,0.00,,2020-11-02
2436,偉詮電,"1,360,668",762,"41,031,853",30.65,30.70,29.90,30.10,-,0.55,30.10,2,30.15,6,27.12,,2020-11-02
2438,翔耀,"42,767",24,"270,174",6.34,6.40,6.16,6.33,-,0.01,6.21,2,6.35,8,126.60,,2020-11-02
2439,美律,"3,787,071","2,894","530,211,444",142.00,144.50,138.00,138.00,-,3.0,138.00,192,138.50,11,23.88,,2020-11-02
2440,太空梭,"108,674",68,"1,141,977",10.65,10.70,10.40,10.60,-,0.05,10.60,17,10.65,7,16.31,,2020-11-02
2441,超豐,"630,331",521,"31,240,010",49.70,49.90,49.15,49.55,-,0.2,49.55,2,49.60,6,11.71,,2020-11-02
2442,新美齊,"473,210",185,"4,789,054",10.20,10.25,10.05,10.05,-,0.05,10.05,83,10.15,19,0.00,,2020-11-02
2443,億麗,"344,434",140,"1,565,830",4.51,4.64,4.49,4.52,+,0.01,4.52,25,4.53,5,0.00,,2020-11-02
2444,兆勁,"454,063",166,"6,514,751",14.60,14.60,14.20,14.45,-,0.15,14.45,41,14.50,24,0.00,,2020-11-02
2448,晶電,"8,262,771","4,002","273,142,993",33.45,33.70,32.80,33.00,-,0.5,33.00,94,33.05,3,0.00,,2020-11-02
2449,京元電子,"6,659,778","3,283","199,583,539",30.15,30.20,29.80,30.05,+,0.1,30.00,45,30.05,33,9.30,,2020-11-02
2450,神腦,"29,659",46,"848,059",28.50,28.75,28.50,28.50, ,0.0,28.50,4,28.60,2,17.07,,2020-11-02
2451,創見,"500,010",387,"31,866,741",63.70,64.20,63.50,63.70, ,0.0,63.60,20,63.70,44,16.46,,2020-11-02
2453,凌群,"173,000",104,"2,795,400",16.15,16.35,16.05,16.10, ,0.0,16.10,32,16.15,6,12.11,,2020-11-02
2454,聯發科,"14,039,866","11,901","9,335,843,532",690.00,690.00,650.00,653.00,-,25.0,653.00,106,654.00,88,39.53,,2020-11-02
2455,全新,"1,217,522",937,"97,124,536",80.60,81.00,78.50,80.20,-,0.4,80.20,5,80.30,6,28.95,,2020-11-02
2456,奇力新,"23,284,720","13,808","2,489,028,653",107.00,109.50,104.00,106.00,+,0.5,105.50,115,106.00,221,19.89,,2020-11-02
2457,飛宏,"1,989,464",723,"23,248,074",12.00,12.00,11.55,11.80,+,0.1,11.80,11,11.85,25,0.00,,2020-11-02
2458,義隆,"4,309,980","3,148","568,696,221",135.00,135.50,131.00,131.00,-,4.0,131.00,11,131.50,11,14.46,,2020-11-02
2459,敦吉,"373,000",289,"16,435,700",44.55,44.70,43.65,43.75,-,0.8,43.75,1,43.80,2,10.13,,2020-11-02
2460,建通,"636,926",224,"8,281,211",13.25,13.30,12.80,13.10,-,0.15,13.10,20,13.15,18,0.00,,2020-11-02
2461,光群雷,"330,564",146,"5,050,508",15.30,15.40,15.05,15.35,+,0.05,15.35,2,15.45,10,0.00,,2020-11-02
2462,良得電,"190,292",17,"4,578,187",24.15,24.25,24.00,24.10, ,0.0,24.10,1,24.20,9,21.14,,2020-11-02
2464,盟立,"1,278,199",945,"49,854,288",39.85,39.90,38.60,39.15,-,0.7,39.15,24,39.20,3,15.35,,2020-11-02
2465,麗臺,"746,206",383,"10,982,087",15.20,15.20,14.50,14.60,-,0.45,14.60,78,14.75,2,66.36,,2020-11-02
2466,冠西電,"83,014",46,"2,474,906",29.80,30.00,29.70,29.80,+,0.05,29.75,2,29.80,7,0.00,,2020-11-02
2467,志聖,"911,382",545,"28,584,392",31.45,31.65,31.10,31.25,+,0.1,31.25,23,31.30,2,15.78,,2020-11-02
2468,華經,"22,000",12,"282,300",12.85,12.85,12.80,12.85, ,0.0,12.80,32,12.85,2,18.62,,2020-11-02
2471,資通,"68,108",52,"1,372,440",20.05,20.25,20.05,20.15,-,0.15,20.15,14,20.20,4,18.32,,2020-11-02
2472,立隆電,"844,178",570,"43,820,556",52.60,53.40,51.40,51.70,-,0.8,51.70,14,51.80,1,12.58,,2020-11-02
2474,可成,"3,464,861","2,366","620,843,656",180.50,181.50,178.00,179.00,-,1.5,178.50,70,179.00,58,12.73,,2020-11-02
2476,鉅祥,"99,211",51,"1,836,264",18.55,18.55,18.50,18.50,-,0.05,18.50,7,18.55,11,15.55,,2020-11-02
2477,美隆電,"262,672",194,"7,611,922",28.95,29.50,28.50,29.50,+,0.7,29.40,2,29.50,31,17.88,,2020-11-02
2478,大毅,"968,408",737,"65,706,431",68.00,68.80,67.30,67.70,+,0.2,67.70,15,67.80,16,13.99,,2020-11-02
2480,敦陽科,"267,185",235,"17,103,914",64.40,64.60,63.50,63.90,-,0.6,63.90,1,64.30,2,14.07,,2020-11-02
2481,強茂,"6,208,464","3,439","220,556,396",36.15,36.50,35.10,35.30,-,0.75,35.30,39,35.35,13,17.65,,2020-11-02
2482,連宇,"34,869",48,"348,197",9.97,10.05,9.94,10.00,+,0.04,9.98,1,10.00,13,30.30,,2020-11-02
2483,百容,"4,000",4,"76,100",19.00,19.10,19.00,19.10,+,0.1,19.00,2,19.10,1,15.53,,2020-11-02
2484,希華,"261,006",174,"5,382,126",20.65,20.85,20.55,20.55,-,0.1,20.50,43,20.55,15,24.18,,2020-11-02
2485,兆赫,"546,723",319,"9,836,597",18.15,18.30,17.85,18.00,-,0.15,18.00,45,18.05,25,0.00,,2020-11-02
2486,一詮,"2,990,065",899,"38,881,388",13.20,13.25,12.80,12.90,-,0.2,12.90,86,12.95,21,0.00,,2020-11-02
2488,漢平,"69,297",60,"1,969,703",28.45,28.50,28.35,28.50,-,0.1,28.45,1,28.50,6,11.35,,2020-11-02
2489,瑞軒,"6,464,066","1,730","66,994,761",10.20,10.70,10.05,10.40,+,0.2,10.40,8,10.45,184,0.00,,2020-11-02
2491,吉祥全,"191,831",82,"1,721,876",8.80,9.08,8.80,8.92,+,0.11,8.88,5,8.92,6,1.61,,2020-11-02
2492,華新科,"3,816,187","2,693","627,428,974",164.00,165.50,162.50,165.00,+,1.5,164.50,68,165.00,180,14.69,,2020-11-02
2493,揚博,"367,464",262,"12,203,471",33.40,33.60,33.05,33.25,-,0.1,33.20,11,33.25,3,13.30,,2020-11-02
2495,普安,"123,149",58,"1,476,938",12.00,12.05,11.95,12.00,-,0.05,12.00,3,12.05,2,0.00,,2020-11-02
2496,卓越,"14,000",14,"840,900",60.30,60.40,59.60,59.60,-,1.8,59.50,3,59.60,1,15.48,,2020-11-02
2497,怡利電,"70,000",37,"1,140,550",16.30,16.45,16.20,16.45,+,0.25,16.40,5,16.45,5,0.00,,2020-11-02
2498,宏達電,"2,281,646","1,284","64,944,622",28.55,28.65,28.35,28.40,-,0.3,28.40,36,28.45,7,0.00,,2020-11-02
2501,國建,"345,099",190,"6,579,916",19.15,19.20,19.00,19.15,+,0.1,19.10,32,19.15,25,23.35,,2020-11-02
2504,國產,"5,586,544","1,606","146,026,723",26.20,26.30,25.90,26.15,-,0.05,26.10,25,26.15,23,19.96,,2020-11-02
2505,國揚,"9,024,490","2,849","217,509,700",24.00,24.40,23.60,24.20,+,0.6,24.15,105,24.20,110,3.68,,2020-11-02
2506,太設,"113,737",66,"1,075,740",9.46,9.58,9.43,9.44,-,0.03,9.44,4,9.46,3,0.00,,2020-11-02
2509,全坤建,"47,089",38,"898,068",19.20,19.20,18.95,18.95,-,0.05,18.90,3,19.05,8,24.61,,2020-11-02
2511,太子,"1,731,018",464,"18,252,749",10.60,10.60,10.45,10.60,+,0.05,10.55,100,10.60,95,36.55,,2020-11-02
2514,龍邦,"62,362",32,"845,180",13.65,13.65,13.50,13.55,-,0.05,13.55,6,13.60,1,23.77,,2020-11-02
2515,中工,"2,562,416",709,"18,799,148",7.35,7.39,7.31,7.34,+,0.01,7.34,124,7.35,40,28.23,,2020-11-02
2516,新建,"158,883",56,"830,030",5.30,5.30,5.20,5.23,-,0.08,5.23,13,5.27,2,0.00,,2020-11-02
2520,冠德,"6,924,184","3,217","235,510,774",34.85,35.30,33.35,34.15,-,0.65,34.10,15,34.15,7,9.16,,2020-11-02
2524,京城,"42,396",38,"1,598,721",37.70,37.90,37.65,37.65,-,0.2,37.65,3,37.80,4,9.07,,2020-11-02
2527,宏璟,"252,945",88,"4,632,386",18.40,18.40,18.25,18.35,-,0.05,18.25,36,18.35,2,6.98,,2020-11-02
2528,皇普,"53,047",32,"1,262,281",23.85,23.90,23.75,23.75,-,0.1,23.70,16,23.80,2,0.00,,2020-11-02
2530,華建,"553,006",180,"8,510,847",15.35,15.55,15.30,15.40,-,0.05,15.35,10,15.40,29,0.00,,2020-11-02
2534,宏盛,"661,726",341,"11,298,771",17.25,17.25,17.00,17.05,-,0.05,17.05,8,17.10,48,10.52,,2020-11-02
2535,達欣工,"1,894,785",856,"51,483,163",27.20,27.45,27.05,27.25,+,0.1,27.20,31,27.25,8,8.60,,2020-11-02
2536,宏普,"266,388",80,"6,346,732",23.70,23.95,23.70,23.95,+,0.2,23.90,4,23.95,13,8.84,,2020-11-02
2537,聯上發,"2,888,695",687,"29,900,963",10.10,10.50,10.10,10.30,+,0.25,10.30,5,10.35,94,0.00,,2020-11-02
2538,基泰,"103,231",69,"999,119",9.63,9.76,9.63,9.68,+,0.03,9.68,7,9.70,8,0.00,,2020-11-02
2539,櫻花建,"73,896",62,"2,225,528",30.00,30.20,30.00,30.15,+,0.15,30.10,1,30.15,2,9.89,,2020-11-02
2540,愛山林,"424,310",344,"27,157,460",65.00,66.40,61.10,64.50,-,0.3,64.50,13,64.70,1,22.24,,2020-11-02
2542,興富發,"2,199,916","1,683","91,839,211",41.55,42.00,41.50,41.90,+,0.4,41.90,58,41.95,67,18.38,,2020-11-02
2543,皇昌,"24,740",21,"171,803",6.80,7.05,6.80,6.94,+,0.14,6.83,2,6.91,1,63.09,,2020-11-02
2545,皇翔,"227,491",141,"8,681,724",38.80,38.80,38.00,38.00,-,0.7,38.00,5,38.10,2,42.70,,2020-11-02
2546,根基,"144,106",97,"6,633,350",46.35,46.35,45.85,46.05,-,0.25,46.00,2,46.10,10,10.89,,2020-11-02
2547,日勝生,"956,323",323,"9,997,011",10.50,10.55,10.40,10.45,-,0.1,10.45,92,10.50,79,15.37,,2020-11-02
2548,華固,"323,242",272,"27,935,714",86.60,86.70,86.20,86.20,-,0.4,86.20,2,86.30,18,5.46,,2020-11-02
2597,潤弘,"23,000",20,"1,381,000",60.00,60.20,59.90,59.90, ,0.0,59.90,15,60.00,4,11.43,,2020-11-02
2601,益航,"4,683,184","1,345","41,915,205",8.89,9.04,8.85,8.98,+,0.2,8.98,26,9.00,11,0.00,,2020-11-02
2603,長榮,"152,583,818","26,408","2,946,890,500",19.05,19.70,18.90,19.20,+,0.3,19.15,144,19.20,"1,044",34.91,,2020-11-02
2605,新興,"1,224,712",469,"17,363,425",14.25,14.30,14.10,14.15,-,0.1,14.15,178,14.20,212,13.22,,2020-11-02
2606,裕民,"1,472,794",732,"42,514,277",29.00,29.10,28.70,28.80,-,0.2,28.80,108,28.85,2,20.14,,2020-11-02
2607,榮運,"7,027,714","1,500","104,219,866",14.45,15.10,14.40,15.10,+,0.65,15.05,2,15.10,149,21.27,,2020-11-02
2608,嘉里大榮,"253,124",137,"10,136,611",40.15,40.30,39.85,40.10,+,0.4,40.00,16,40.20,9,13.73,,2020-11-02
2609,陽明,"32,654,403","5,857","381,400,581",11.70,11.85,11.40,11.60,+,0.1,11.60,353,11.65,39,0.00,,2020-11-02
2610,華航,"12,535,729","3,049","108,560,100",8.75,8.78,8.62,8.63,-,0.12,8.63,601,8.64,14,0.00,,2020-11-02
2611,志信,"145,562",52,"1,028,131",7.07,7.16,7.00,7.02,-,0.03,7.01,3,7.02,10,0.00,,2020-11-02
2612,中航,"39,197",47,"962,065",24.50,24.70,24.45,24.65,+,0.15,24.60,50,24.65,4,18.12,,2020-11-02
2613,中櫃,"187,123",77,"2,863,836",15.20,15.45,15.10,15.35,+,0.15,15.30,1,15.35,1,139.55,,2020-11-02
2614,東森,"20,387,481","7,302","353,272,577",16.95,17.75,16.90,17.20,+,0.5,17.20,79,17.25,185,18.30,,2020-11-02
2615,萬海,"25,006,277","10,197","686,930,044",26.80,28.30,26.30,27.00,+,0.8,27.00,44,27.05,3,16.67,,2020-11-02
2616,山隆,"53,583",78,"1,601,828",29.95,29.95,29.80,29.85,-,0.1,29.85,1,29.90,9,13.09,,2020-11-02
2617,台航,"410,388",158,"6,865,140",16.70,16.90,16.65,16.65,-,0.05,16.65,25,16.80,6,11.40,,2020-11-02
2618,長榮航,"6,079,067","2,107","65,455,234",10.85,10.90,10.75,10.80, ,0.0,10.75,354,10.80,555,270.00,,2020-11-02
2630,亞航,"280,066",157,"4,665,741",15.90,17.00,15.90,16.85,+,0.95,16.80,2,16.85,4,62.41,,2020-11-02
2633,台灣高鐵,"2,484,467","1,386","75,036,586",30.20,30.25,30.15,30.25, ,0.0,30.20,98,30.25,85,31.84,,2020-11-02
2634,漢翔,"1,448,902",736,"40,145,475",27.50,27.85,27.50,27.75,+,0.35,27.75,42,27.80,98,36.51,,2020-11-02
2636,台驊投控,"1,263,477",766,"48,496,131",38.15,38.95,37.75,38.70,+,0.3,38.65,6,38.70,4,13.58,,2020-11-02
2637,慧洋-KY,"1,248,855",488,"26,312,423",21.10,21.15,21.00,21.05,-,0.15,21.05,7,21.10,28,123.82,,2020-11-02
2642,宅配通,"630,594",434,"22,124,926",35.25,35.35,34.75,35.00,+,0.2,35.00,5,35.05,5,17.50,,2020-11-02
2701,萬企,"39,566",28,"460,509",11.60,11.70,11.60,11.60,-,0.05,11.60,16,11.70,14,18.41,,2020-11-02
2702,華園,"24,331",20,"384,016",15.95,15.95,15.70,15.70,+,0.1,15.65,4,15.80,4,0.00,,2020-11-02
2704,國賓,"370,155",274,"11,250,403",30.75,31.20,30.05,30.45,-,0.25,30.45,3,30.50,2,70.81,,2020-11-02
2705,六福,"485,510",309,"10,646,667",22.00,22.05,21.80,22.00, ,0.0,21.90,19,22.00,47,0.00,,2020-11-02
